file_name,left,right,top,bottom,min_value,max_value,pixel_horiz,pixel_vert,number_of_nan
3211-223_reproject,-5199557.384097018,-5198958.181831653,-2723598.104614265,-2724249.887699991,-1.3346252,16.260963,1095,1191,0
3211-221_reproject,-5199557.383163531,-5198958.204612911,-2722964.6596428733,-2723616.416932854,-0.56866336,22.084675,1095,1191,0
3211-362_reproject,-5201295.825653271,-5200697.889474474,-2726782.8489630874,-2727334.2424906045,-1.1344628,11.823777,1093,1008,0
3211-162_reproject,-5200752.461810614,-5200713.6655178415,-2724246.5824402967,-2724261.335960083,0.0,3.1860082,72,28,0
3211-224_reproject,-5198977.574540372,-5198378.371034122,-2723598.1032614075,-2724249.887696908,-2.349929,15.988818,1095,1191,0
3211-153_reproject,-5202605.671474656,-5202437.147190209,-2724918.128810666,-2725517.0213003494,-0.23343262,3.541316,308,1092,0
3211-421_reproject,-5199557.396407646,-5198958.122956923,-2725498.6001518774,-2726150.460669574,-1.1873356,15.733502,1095,1191,0
3211-231_reproject,-5198397.754568517,-5197798.573540185,-2722964.6553052976,-2723616.415290413,-2.374511,19.877686,1095,1191,0
3211-112_reproject,-5203614.605657353,-5203548.72412151,-2723057.5432511056,-2723490.165336477,-0.10428742,12.94892,121,789,0
3211-353_reproject,-5203036.270781504,-5202436.93361474,-2727399.320319001,-2728051.2501439084,-0.18264961,13.018372,1095,1191,0
3211-321_reproject,-5203035.533221038,-5202436.826284727,-2725503.5500452737,-2726150.4602847826,-1.7222949,12.128643,1094,1182,0
3211-132_reproject,-5201166.170265061,-5200698.429222543,-2723019.472418745,-2723533.7684830595,0.0,9.839619,855,940,0
3211-214_reproject,-5200137.203511631,-5199538.002491327,-2723598.1064299415,-2724249.888161351,-3.9157872,18.805895,1095,1191,0
3211-331_reproject,-5201737.463460115,-5201277.550580407,-2725500.2998802187,-2726150.427026028,-0.12545899,18.761946,840,1187,0
3211-333_reproject,-5201783.8858820675,-5201284.600720958,-2726138.225582796,-2726783.843496942,0.0,9.137116,912,1179,0
3211-163_reproject,-5201588.121509239,-5201280.725994664,-2725140.407159859,-2725516.843378242,-0.46157715,18.567642,562,688,0
3211-463_reproject,-5198361.514154698,-5197800.117200788,-2727494.7542076507,-2728051.2218224527,-1.6210543,12.095548,1026,1017,0
3211-261_reproject,-5198397.763938332,-5197799.132008046,-2724250.2430838076,-2724883.379873753,-0.04262207,14.802263,1094,1157,0
3211-352_reproject,-5202456.127767163,-5201865.65845505,-2726777.8368514334,-2727390.7637162344,-0.081975095,17.182032,1079,1120,0
3211-442_reproject,-5200137.205441362,-5199537.885744484,-2726765.7219024,-2727417.6327244155,-0.8767025,19.465801,1095,1191,0
3211-262_reproject,-5197817.951035475,-5197219.362322887,-2724266.716250127,-2724883.377631988,-2.2341502,15.564432,1094,1127,0
3211-251_reproject,-5199557.3865935635,-5198958.160606669,-2724231.574521109,-2724883.3834099607,-2.6215487,21.802711,1095,1191,0
3211-411_reproject,-5200717.019880976,-5200117.748924286,-2725498.5975250485,-2726150.455329857,-1.3293327,33.45775,1095,1191,0
3211-151_reproject,-5202725.382491432,-5202598.909540916,-2724641.743280231,-2724760.0037014927,0.0,6.083533,232,217,0
3211-334_reproject,-5201296.639222648,-5200697.935674813,-2726132.2482192097,-2726768.199563251,-1.036323,10.938202,1094,1162,0
3211-424_reproject,-5198976.954664802,-5198378.346531577,-2726132.027536451,-2726731.7310185013,-1.4836711,24.140953,1094,1096,0
3211-122_reproject,-5202456.441344942,-5201883.567683671,-2722996.5127902115,-2723615.939282466,-0.4622499,7.959767,1047,1132,0
3211-131_reproject,-5201367.882770217,-5201351.965311808,-2723495.8692928236,-2723552.952591946,0.0,3.6886508,30,105,0
3211-142_reproject,-5203502.523261922,-5203419.891885926,-2724737.1643733205,-2724801.7372366823,0.0,7.9435124,152,119,0
3211-354_reproject,-5202456.460102118,-5201858.336202164,-2727444.354231424,-2728051.241851524,-1.3212744,19.472788,1093,1109,0
3211-233_reproject,-5198395.9775896175,-5197804.320054543,-2723598.1242682203,-2724099.473298866,-1.6077441,14.817148,1082,917,0
3211-414_reproject,-5200137.206341084,-5199537.910392945,-2726132.153233407,-2726784.0382227,-0.06290954,11.828257,1095,1191,0
3211-322_reproject,-5202456.458041898,-5201921.6593289,-2725498.6089000516,-2726149.5729072657,-0.04932373,13.932083,977,1189,0
3211-462_reproject,-5197817.961432033,-5197219.184610125,-2726765.7190314555,-2727417.6352419504,-1.485272,22.696453,1094,1191,0
2446-451_reproject,-5206024.6812023325,-5205926.834681259,-2691330.345640679,-2691439.1247339398,-2.3090699,22.699007,180,200,0
2446-422_reproject,-5205935.213047672,-5205335.637238976,-2690060.2160252086,-2690710.6218705582,-6.6541715,27.399834,1098,1191,0
2446-211_reproject,-5207674.645338123,-5207075.167082409,-2687531.911999818,-2688182.2120219683,-0.9046743,11.293171,1098,1191,0
2446-464_reproject,-5204775.593284102,-5204176.489670177,-2691956.695939227,-2692607.1825273396,-1.6757046,99.185814,1097,1191,0
2446-433_reproject,-5205355.4052539645,-5204755.804723502,-2690692.3442510986,-2691342.7769140434,-2.6499462,40.33171,1098,1191,0
2446-432_reproject,-5204775.584616545,-5204176.006223539,-2690060.204828976,-2690710.6134777246,-1.9645544,41.313786,1098,1191,0
2446-434_reproject,-5204775.589621021,-5204175.987800107,-2690692.351225587,-2691342.7852883833,-2.2013192,48.60022,1098,1191,0
2446-233_reproject,-5205138.303399499,-5204756.40845494,-2688166.614192947,-2688814.413067384,-1.2412524,11.862768,699,1185,0
2446-452_reproject,-5205933.610219907,-5205335.998125283,-2691324.5510379155,-2691847.8713182174,-5.2723036,23.936842,1095,959,0
2446-131_reproject,-5208512.647102508,-5208234.884086955,-2687535.845906459,-2687907.1078898446,-0.88836944,12.400682,509,680,0
2446-264_reproject,-5204775.592247386,-5204176.037275171,-2689428.093814696,-2690078.4770571175,-1.3193059,42.30374,1098,1191,0
2446-261_reproject,-5205355.392475767,-5204755.862207681,-2688796.015273482,-2689446.3717174404,-1.3686223,34.489086,1098,1191,0
2446-213_reproject,-5207670.554955583,-5207334.605667941,-2688163.8445034,-2688479.582207883,-2.5795753,13.561192,616,579,0
2446-262_reproject,-5204775.590587662,-5204176.059029468,-2688796.0074849036,-2689446.36532834,-2.5867553,47.537495,1098,1191,0
2446-231_reproject,-5205132.4183858065,-5204756.543771427,-2687534.6499536014,-2688182.445504439,0.0,7.7800264,688,1185,0
2446-462_reproject,-5204775.596098653,-5204175.970843498,-2691324.5112291537,-2691974.970712869,-2.3947847,18.585346,1098,1191,0
2446-234_reproject,-5204775.579601931,-5204203.866288172,-2688163.9458690262,-2688813.818842315,-0.21140625,24.326563,1047,1190,0
2446-212_reproject,-5207081.058488191,-5207013.972528887,-2687532.0311340205,-2687566.3922351277,0.0,3.8464015,124,64,0
2446-253_reproject,-5206379.392658819,-5206184.188709605,-2689651.4486813024,-2689901.331607888,0.0,10.087279,358,458,0
2446-252_reproject,-5205457.614743349,-5205337.6559846625,-2688961.327507071,-2689446.640110709,-0.006574707,15.426118,220,887,0
2446-463_reproject,-5205241.376315213,-5204756.241468965,-2691959.7462283145,-2692607.3219419084,0.0,17.877968,888,1185,0
2446-461_reproject,-5205355.401837955,-5204755.77787319,-2691324.5031648474,-2691974.9612487764,-3.6309783,45.87351,1098,1191,0
2446-244_reproject,-5206737.132688299,-5206737.132688299,-2689951.098661801,-2689951.098661801,0.0,0.0,1,1,0
2446-134_reproject,-5208216.504303398,-5207655.167970356,-2688164.409944022,-2688475.354268448,-1.1713184,12.27858,1030,571,0
2446-254_reproject,-5205877.295041489,-5205336.0670905085,-2689428.8117244174,-2690078.8319604946,-2.796965,20.844099,991,1190,0
2446-421_reproject,-5206357.745956864,-5205917.127195062,-2690196.9409092097,-2690710.813906845,-0.22913574,35.57187,807,941,0
2446-132_reproject,-5208254.4504712885,-5207654.973526978,-2687531.915123505,-2688182.2137230765,-1.2036043,12.297124,1098,1191,0
2446-123_reproject,-5209784.27219993,-5209759.103507765,-2688686.23894631,-2688730.0105848582,0.0,6.266277,47,81,0
2446-221_reproject,-5206074.591052472,-5206036.254199444,-2687540.598428996,-2687682.4447851963,0.0,9.71572,71,260,0
2446-263_reproject,-5205355.395124311,-5204755.8414421715,-2689428.1003796104,-2690078.4822225873,-2.6753438,20.869612,1098,1191,0
2446-431_reproject,-5205355.399383668,-5204755.822280737,-2690060.2100364594,-2690710.6172857652,-2.558562,25.351152,1098,1191,0
2446-232_reproject,-5204775.581190803,-5204176.096440415,-2687531.9085828047,-2688182.2156502265,-2.5295458,25.516012,1098,1191,0
2446-423_reproject,-5206295.929455896,-5205915.614779942,-2690695.068007494,-2691342.970995019,-5.3273463,23.97186,696,1185,0
2446-424_reproject,-5205935.219916972,-5205335.620680713,-2690692.3490125583,-2691342.7802715814,-1.674809,24.906755,1098,1191,0
